dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,evidence_ref,operator_clearance,destination_path,source_sha256,import_status,blocker,per_row_import_csv,per_row_import_md,next_action
priority_007_REQUIRED_MONOMER_007,191,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,192,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,193,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,194,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,195,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/recursive,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,196,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/scored,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,197,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,198,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,199,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/sidechain_completed,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,200,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/steric_relaxed,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,201,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,202,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/polar_refined,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,203,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,204,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_007_REQUIRED_MONOMER_007,205,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,206,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,207,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,208,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,209,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,selected_score,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_007_REQUIRED_MONOMER_007,210,7,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration,best_score,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/row_fill.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_007_REQUIRED_MONOMER_007/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
